Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageAct	StdAct	MaxAct	MinAct	AverageRetBuf	StdRetBuf	MaxRetBuf	MinRetBuf	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time	FPS
18	0.16194415	0.24239556	0.7570543	-1.192772	3.8590908	48.107624	29.525196	99.0	0.0	0.13848315	0.24662654	0.7570543	-1.192772	0.07835783	0.01423984	0.124832466	0.027487073	19000	-0.019071225	0.031455014	-0.0010785509	-0.00012915814	1.907121	3.9639467e-06	0.0	4.0	62.66525840759277	317
19	0.14824489	0.22542575	0.7072772	-1.0293798	3.9082568	55.175674	29.299335	99.0	0.0	0.12425883	0.22421667	0.7072772	-1.0293798	0.08085935	0.014874171	0.136985	0.03733905	20000	-0.019071486	0.025285702	-0.0011241792	-0.00014959322	1.9071472	-0.00016038751	0.0	4.0	65.62237739562988	340
20	0.12929732	0.23572452	0.6380752	-1.6947136	3.7333333	47.510918	29.326591	99.0	0.0	0.101937376	0.24136007	0.6380752	-1.6947136	0.08442099	0.014686648	0.13749191	0.041879706	21000	-0.019057266	0.028539725	-0.0011378154	-5.9492886e-05	1.905725	-4.0904997e-05	0.0	4.0	68.74772143363953	322
21	0.12986289	0.2705593	0.7574423	-2.0232925	3.841629	48.308037	29.944424	99.0	0.0	0.10315326	0.27933195	0.7574423	-2.0232925	0.08730211	0.014555363	0.13983877	0.043232583	22000	-0.01906173	0.03828831	-0.0010522269	-5.315384e-05	1.9061723	2.3702152e-05	0.0	4.0	71.74033832550049	335
22	0.0026637376	1.9320765	0.6938216	-27.927607	4.0657277	49.939816	31.100807	99.0	0.0	-0.041403566	1.9888263	0.6938216	-27.927607	0.09048543	0.014908353	0.13904658	0.04244645	23000	-0.019070365	1.9844146	-0.00024212524	-0.00044162478	1.9070371	0.00012729979	0.0	4.0	74.65968751907349	344
23	0.12370062	0.2514496	0.79652727	-1.8539337	4.0900474	52.61682	29.80502	99.0	0.0	0.09217405	0.2526539	0.79652727	-1.8539337	0.08857666	0.01509238	0.13647142	0.033665426	24000	-0.019070733	0.031380326	-0.0007551508	-2.8389739e-05	1.9070727	8.305216e-05	0.0	4.0	77.63621687889099	337
24	0.12112825	0.29925007	0.79096824	-3.3383148	3.8288288	51.721237	29.674894	99.0	0.0	0.099581145	0.30835938	0.79096824	-3.3383148	0.08399941	0.014990743	0.13337909	0.034107	25000	-0.01905128	0.04719121	-0.00066869333	3.7569553e-06	1.9051274	0.00013429737	0.0	4.0	80.83208394050598	315
25	0.13024625	0.34147543	0.6739801	-3.9636638	3.807175	50.78414	29.2688	99.0	0.0	0.10685157	0.37482014	0.6739801	-3.9636638	0.08228861	0.015366839	0.13359651	0.033361495	26000	-0.019047324	0.06993862	-0.0006957473	-2.025254e-05	1.9047319	-2.7804852e-05	0.0	4.0	83.86089372634888	332
26	0.13805237	0.24618092	0.7104893	-1.1156069	3.7212389	50.791306	29.47379	99.0	0.0	0.11392903	0.2487333	0.7104893	-1.1156069	0.08314669	0.01592531	0.13797753	0.026399314	27000	-0.019039609	0.030431937	-0.0010539237	-4.992308e-05	1.9039602	-6.581736e-05	0.0	4.0	87.06963610649109	313
27	0.12424762	0.4898752	0.70865357	-6.46665	3.8454545	49.526787	29.319502	98.0	0.0	0.1008992	0.5079031	0.70865357	-6.46665	0.08293111	0.016413683	0.14581364	0.028044555	28000	-0.019044578	0.12824018	-0.00060863607	-5.925866e-05	1.9044579	9.716034e-06	0.0	4.0	90.47069096565247	295
28	0.15576203	0.20979075	0.6886424	-0.61494184	3.7400882	50.126087	29.256536	99.0	0.0	0.12662	0.20207734	0.6886424	-0.61494184	0.0859557	0.016347507	0.13706839	0.032263074	29000	-0.019032614	0.020578047	-0.0013092672	-8.9939684e-05	1.9032621	2.9316903e-05	0.0	4.0	93.90906429290771	292
29	0.15006621	0.21927243	0.69392973	-1.2015241	3.5769231	51.47479	28.425144	99.0	0.0	0.1267522	0.21253133	0.69392973	-1.2015241	0.09048769	0.016268048	0.14587115	0.031627208	30000	-0.019016076	0.022320092	-0.0014411965	-0.00010443758	1.9016097	-6.947518e-05	0.0	4.0	97.26511693000793	299
30	0.117137454	0.7493507	0.723955	-10.737023	3.6885965	49.683983	28.784307	99.0	0.0	0.08535294	0.7934212	0.723955	-10.737023	0.09157635	0.01674775	0.14474638	0.027428072	31000	-0.019019848	0.3135652	-0.00047296286	-3.504567e-05	1.9019854	2.1095257e-06	0.0	4.0	100.84607982635498	280
31	0.12792483	0.375201	0.67178565	-4.2768345	3.7787611	50.127193	31.448322	99.0	0.0	0.085135296	0.40616342	0.67178565	-4.2768345	0.094792195	0.016876182	0.14807042	0.036903236	32000	-0.019021256	0.081090875	-0.0007966459	-3.789924e-05	1.9021261	0.00012869501	0.0	4.0	104.36547780036926	285
32	0.14548007	0.5824367	0.7260231	-7.4271355	3.7899544	49.533634	29.20313	99.0	0.0	0.12042127	0.60454196	0.7260231	-7.4271355	0.0965842	0.016932897	0.1535864	0.028487451	33000	-0.019022785	0.1811174	-0.00051461626	-7.535238e-05	1.9022794	-7.943917e-05	0.0	4.0	108.12859630584717	267
33	0.1307173	0.33994713	0.78828377	-3.3538759	3.7927928	49.716816	29.515848	99.0	0.0	0.10515797	0.36335263	0.78828377	-3.3538759	0.09680045	0.017972501	0.16174285	0.029712208	34000	-0.019015117	0.06478052	-0.0008623372	-4.130625e-05	1.9015113	8.152294e-05	0.0	4.0	111.81655883789062	272
34	0.12917425	0.22805353	0.67220813	-1.3567619	3.7802691	52.731277	28.7191	99.0	2.0	0.107835956	0.21349959	0.67220813	-1.3567619	0.096315704	0.017930724	0.15692039	0.03472567	35000	-0.019008249	0.021775808	-0.0013206638	-2.9923394e-05	1.9008255	0.00015961743	0.0	4.0	115.52459383010864	271
35	0.16925888	0.20953096	0.688221	-0.7814724	3.573913	49.21795	28.279125	99.0	0.0	0.14956436	0.21178304	0.688221	-0.7814724	0.09996789	0.018670306	0.17005119	0.040359084	36000	-0.018992739	0.022795439	-0.001354727	-0.00010997965	1.8992746	-0.0003382244	0.0	4.0	119.51905560493469	251
