Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageAct	StdAct	MaxAct	MinAct	AverageRetBuf	StdRetBuf	MaxRetBuf	MinRetBuf	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time	FPS
19	1.0540189	0.8815249	2.7014546	0.0	3.3650794	24.181818	13.614053	47.0	0.0	0.8641149	0.8925509	2.7014546	0.0	0.20050992	0.03056553	0.2765115	0.15559688	20000	-0.019007057	0.62417865	-0.001661431	-0.0038135648	1.900704	-0.00019567489	0.0	4.0	431.2960011959076	44
20	1.0313222	0.8947008	2.7606747	0.0	3.439516	24.674698	13.6609335	47.0	0.0	0.8517754	0.90263295	2.7606747	0.0	0.20968528	0.033874094	0.3083704	0.16454735	21000	-0.019009182	0.62065655	-0.0017992146	-0.0039585233	1.9009137	-7.5570584e-05	0.0	4.0	453.84602308273315	44
21	0.9928051	0.9296195	2.8939543	0.0	3.5785124	23.563786	13.98526	47.0	0.0	0.820497	0.92698634	2.8939543	0.0	0.21843341	0.035117406	0.30326906	0.16970441	22000	-0.019014712	0.61736715	-0.0017729886	-0.003829658	1.9014747	5.74131e-05	0.0	4.0	477.36823296546936	42
22	0.9870793	0.89888585	2.5498457	0.0	3.4736843	23.044355	13.240107	47.0	0.0	0.7953068	0.88945025	2.5498457	0.0	0.22688596	0.037561398	0.31457278	0.17493153	23000	-0.019003622	0.56412226	-0.0018256139	-0.0035199523	1.9003619	4.9334525e-05	0.0	4.0	501.2799780368805	41
23	1.0790143	0.9018159	2.920026	0.0	3.3307087	23.560783	13.877165	47.0	0.0	0.8749948	0.91034174	2.920026	0.0	0.23500037	0.040991735	0.33800417	0.18010387	24000	-0.018988563	0.62786275	-0.002023261	-0.004065573	1.8988597	-0.00014199973	0.0	4.0	525.4954934120178	41
24	0.9537344	0.9226596	2.7836132	0.0	3.590909	22.748972	13.914153	47.0	0.0	0.7641167	0.90668154	2.7836132	0.0	0.24514922	0.042558227	0.34335932	0.18537703	25000	-0.01900059	0.5541162	-0.0019899607	-0.0032587647	1.900058	0.0001525631	0.0	4.0	547.1641464233398	46
25	1.124728	0.89512527	2.8290215	0.0	3.3585658	23.011951	12.69485	47.0	0.0	0.95257324	0.91919416	2.8290215	0.0	0.25388658	0.045767557	0.35697216	0.19055253	26000	-0.018984374	0.6747741	-0.00206176	-0.0047488213	1.8984354	-0.00018049622	0.0	4.0	569.9602053165436	43
26	1.1417277	0.87801015	2.862107	0.0	3.2578125	24.498055	14.1248255	47.0	0.0	0.9565811	0.90569144	2.862107	0.0	0.2602647	0.04704825	0.36705792	0.19595017	27000	-0.018971577	0.6612723	-0.0021956246	-0.0050225854	1.8971549	-0.00028709602	0.0	4.0	592.7537665367126	44
27	1.0626084	0.90633553	2.7904465	0.0	3.4493928	24.481781	13.334025	47.0	0.0	0.88378036	0.9148844	2.7904465	0.0	0.2744858	0.051095787	0.3869934	0.20170277	28000	-0.018977737	0.61377716	-0.0022155605	-0.004508674	1.897773	3.245497e-05	0.0	4.0	616.0981202125549	42
28	0.945697	0.90014213	2.6450434	0.0	3.5387754	24.455284	13.814245	47.0	0.0	0.75146	0.88298166	2.6450434	0.0	0.28425887	0.05374301	0.4163351	0.20749396	29000	-0.018973151	0.511558	-0.0023772083	-0.00303334	1.8973167	0.0002961459	0.0	4.0	640.3964951038361	41
29	1.0973798	0.8859642	2.6527643	0.0	3.2519379	24.359074	13.704494	47.0	0.0	0.88993907	0.9053552	2.6527643	0.0	0.29307702	0.058199886	0.43638265	0.21289454	30000	-0.01894643	0.60233223	-0.0024696477	-0.0039126277	1.8946434	-1.7442704e-05	0.0	4.0	665.9119379520416	39
30	0.97564596	0.90679723	2.5250707	0.0	3.48583	23.955645	14.04809	47.0	0.0	0.7881026	0.9029807	2.5250707	0.0	0.30327603	0.05993594	0.43111983	0.21820809	31000	-0.018954588	0.5369066	-0.0024483036	-0.0031170845	1.8954598	0.00022565795	0.0	4.0	691.1471910476685	39
31	1.0487905	0.908679	2.6988022	0.0	3.3543308	22.574802	13.867494	47.0	0.0	0.8416336	0.91449594	2.6988022	0.0	0.31316033	0.06390107	0.4423215	0.22341698	32000	-0.018936928	0.5734995	-0.0027009752	-0.0033346415	1.8936952	6.596231e-05	0.0	4.0	717.8490195274353	37
32	1.0690583	0.8943481	2.6634762	0.0	3.2625482	24.011583	13.179334	47.0	0.0	0.85191715	0.9006263	2.6634762	0.0	0.32052386	0.06588016	0.4736681	0.22855973	33000	-0.018922273	0.56267756	-0.002887845	-0.0033487678	1.8922249	9.461069e-05	0.0	4.0	745.1065895557404	36
33	1.1011953	0.88631195	2.780578	0.0	3.3280632	24.578741	12.856556	47.0	0.0	0.92400616	0.9098525	2.780578	0.0	0.332583	0.070101514	0.47148862	0.23375276	34000	-0.01891778	0.60420483	-0.0027450025	-0.0041627884	1.8917847	-5.140066e-05	0.0	4.0	772.1062898635864	37
34	1.1531156	0.91158277	2.9529684	0.0	3.2529182	22.828794	13.809779	47.0	0.0	0.9621694	0.9346931	2.9529684	0.0	0.3395395	0.072339244	0.49319673	0.2391735	35000	-0.01890489	0.6481115	-0.0028825328	-0.0045984983	1.890493	-0.00014969349	0.0	4.0	799.041873216629	37
35	1.0831451	0.88746053	2.8656642	0.0	3.28125	24.404669	13.78573	47.0	0.0	0.88562864	0.9064587	2.8656642	0.0	0.3525421	0.077535495	0.51432765	0.24491864	36000	-0.018892149	0.5726163	-0.0029410888	-0.0038595796	1.8892121	0.0001819067	0.0	4.0	829.248565196991	33
36	1.0994583	0.8950162	2.6761055	0.0	3.2684824	22.996124	14.060362	47.0	0.0	0.8978766	0.9125312	2.6761055	0.0	0.36380416	0.08162131	0.52859324	0.25069594	37000	-0.018876143	0.57842016	-0.0031372383	-0.0038526058	1.8876195	0.00015117598	0.0	4.0	856.4870235919952	36
