Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageAct	StdAct	MaxAct	MinAct	AverageRetBuf	StdRetBuf	MaxRetBuf	MinRetBuf	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time	FPS
19	0.030422786	0.10040972	0.42787445	0.0	5.0588236	18.095238	8.980958	33.0	4.0	0.024127819	0.08418837	0.42787445	0.0	0.05382254	0.015899125	0.08745085	0.0011509731	2000	-0.028146625	0.004057603	-0.0009988975	2.1037384e-05	2.814664	7.359982e-05	0.0	4.0	6.212173223495483	443
20	0.054981936	0.114280626	0.40905178	0.0	4.3	15.25	10.993369	36.0	1.0	0.029985206	0.08619961	0.40905178	0.0	0.056668777	0.015701005	0.09215524	0.015524194	2100	-0.028127655	0.0039426656	-0.00105392	-3.755308e-05	2.8127666	7.013322e-05	0.0	4.0	6.606064796447754	255
21	0.06691851	0.14465234	0.5614796	0.0	4.7222223	18.818182	12.506858	36.0	1.0	0.052955434	0.13167085	0.5614796	0.0	0.05059368	0.015532206	0.07981219	0.004586473	2200	-0.02813749	0.008414895	-0.0010218024	-3.49959e-06	2.8137407	-6.508353e-05	0.0	4.0	6.975542783737183	272
22	0.022108434	0.06319416	0.26660258	0.0	5.2352943	18.333334	11.614167	37.0	0.0	0.014901435	0.047055177	0.26660258	0.0	0.052605953	0.014183364	0.09508245	0.014634766	2300	-0.02814141	0.0019576852	-0.0010144822	-8.361737e-05	2.8141418	0.00011070252	0.0	4.0	7.29283332824707	317
23	0.080962375	0.13855556	0.37624267	0.0	4.6875	18.85	11.538089	37.0	3.0	0.056736697	0.11379756	0.37624267	0.0	0.045706302	0.01621356	0.07960731	0.01125887	2400	-0.028145157	0.0063853897	-0.0012816787	1.579475e-05	2.8145146	4.945279e-05	0.0	4.0	7.599917888641357	328
24	0.09410823	0.15640324	0.5852107	0.0	3.857143	17.708334	9.444924	36.0	1.0	0.08305888	0.15413769	0.5852107	0.0	0.04419819	0.014900407	0.076279454	0.01037319	2500	-0.028121091	0.012332685	-0.0011726338	-2.2522348e-05	2.8121133	-0.0002270031	0.0	4.0	7.908183336257935	326
25	0.11436825	0.16123308	0.40867087	0.0	4.111111	19.045454	11.25521	37.0	2.0	0.08348162	0.1318414	0.40867087	0.0	0.047728006	0.017286919	0.086517826	0.0122240335	2600	-0.028129645	0.008614066	-0.0014188588	-8.749233e-05	2.8129635	-0.00027131557	0.0	4.0	8.246163606643677	297
26	0.050235063	0.10519631	0.31569934	0.0	5.117647	21.333334	10.669642	37.0	3.0	0.041420747	0.0935376	0.31569934	0.0	0.04753586	0.017866509	0.08714938	0.0072525814	2700	-0.028134167	0.004433375	-0.0010887841	9.716619e-06	2.8134186	8.725643e-05	0.0	4.0	8.623552799224854	266
27	0.026761305	0.07608132	0.33068585	0.0	5.111111	19.619047	10.115882	35.0	2.0	0.021755127	0.0661008	0.33068585	0.0	0.050692677	0.017386233	0.09418165	-0.0007565543	2800	-0.028133854	0.002596992	-0.0010815635	-4.829184e-06	2.8133893	0.00025348188	0.0	4.0	9.116219997406006	205
28	0.0621111	0.11121754	0.3707112	0.0	4.5555553	16.666666	11.348729	37.0	0.0	0.050448857	0.09721488	0.3707112	0.0	0.050232697	0.017035125	0.08176215	0.011225708	2900	-0.028131299	0.0044015655	-0.001147361	-5.687878e-06	2.8131294	-3.489018e-05	0.0	4.0	9.497959852218628	263
29	0.08386935	0.17754565	0.7016642	0.0	4.7222223	16.666666	10.633879	36.0	0.0	0.07390434	0.17640449	0.7016642	0.0	0.049109522	0.014581702	0.09006807	0.012478128	3000	-0.028128237	0.015956864	-0.0009067189	-1.5805912e-05	2.8128204	-3.0841824e-05	0.0	4.0	9.845178842544556	289
30	0.005066627	0.01566571	0.06625737	0.0	5.117647	19.904762	9.903846	37.0	1.0	0.0068242718	0.018922126	0.07497614	-0.001889728	0.05027192	0.01564133	0.08457507	0.007702939	3100	-0.028126653	0.0012232008	-0.0010935408	-2.8796552e-05	2.812664	0.00016073704	0.0	4.0	10.092411994934082	411
31	0.06193855	0.13109674	0.40945297	0.0	5.111111	20.0	10.383137	34.0	4.0	0.036180776	0.10211237	0.40945297	0.0	0.05300289	0.016465547	0.09312269	0.0050406083	3200	-0.02812481	0.005231934	-0.0010644719	-4.6427478e-05	2.81248	0.00020201682	0.0	4.0	10.37083888053894	361
32	0.0014100499	0.0042711203	0.017306747	0.0	5.4117646	15.6	9.46784	31.0	1.0	0.003118433	0.010196341	0.054529134	0.0	0.04713886	0.017548617	0.087755725	0.011797518	3300	-0.028128393	0.001177138	-0.00063850917	-0.00014731669	2.8128297	0.00026151657	0.0	4.0	10.613368034362793	416
33	0.09885115	0.21145034	0.71824306	-0.012072926	5.352941	18.6	11.490866	36.0	3.0	0.08508328	0.2039751	0.71824306	-0.012072926	0.040424317	0.018163206	0.08566132	-0.0042693242	3400	-0.028127074	0.022388173	-0.0011703223	4.5706023e-05	2.8127089	-0.00020706654	0.0	4.0	10.964505910873413	286
34	0.046592705	0.09578525	0.33337262	0.0	4.4444447	20.181818	11.259891	37.0	0.0	0.028315563	0.0684341	0.33337262	0.0	0.0432751	0.018898616	0.08238797	-0.0045192987	3500	-0.028114319	0.002552411	-0.0010364475	-6.4990018e-06	2.8114345	7.93171e-05	0.0	4.0	11.363603591918945	253
35	0.020329693	0.07828451	0.32351983	0.0	5.5	18.5	12.375379	37.0	1.0	0.01597927	0.06342278	0.32351983	0.0	0.039988864	0.016683267	0.06591259	-0.012815587	3600	-0.02812159	0.0022649514	-0.0010691043	-3.6612357e-05	2.81216	0.00034643174	0.0	4.0	11.704214096069336	297
36	0.03771405	0.102861494	0.43892136	0.0	5.0	22.1	9.523129	36.0	3.0	0.027530728	0.08639342	0.43892136	0.0	0.03782277	0.015977731	0.06953692	-0.0003010854	3700	-0.028121755	0.003749235	-0.0011183098	-2.142151e-05	2.812176	0.00010133743	0.0	4.0	12.096350193023682	257
37	0.05619896	0.11823024	0.3692955	0.0	5.117647	15.809524	11.910855	37.0	1.0	0.04926752	0.11079169	0.3692955	0.0	0.037588697	0.017333934	0.07529772	-0.0024727657	3800	-0.02811557	0.00610963	-0.0011126585	8.607691e-06	2.8115578	-4.4918066e-05	0.0	4.0	12.436291694641113	296
