Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageAct	StdAct	MaxAct	MinAct	AverageRetBuf	StdRetBuf	MaxRetBuf	MinRetBuf	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time	FPS
18	0.24145177	0.3007087	0.9876865	-1.2395413	3.8545454	47.950672	29.602634	99.0	0.0	0.21066651	0.3078351	0.9876865	-1.2395413	0.15312918	0.0142968865	0.19200206	0.12024413	19000	-0.019074352	0.04912625	-0.0010147132	-0.00011404138	1.9074349	-2.414703e-05	0.0	4.0	40.91649103164673	505
19	0.23807353	0.290669	0.9848882	-0.50576127	3.8812785	55.67713	29.156048	99.0	0.0	0.20414755	0.2896123	0.9848882	-0.50576127	0.15517402	0.015109323	0.20176007	0.12208894	20000	-0.01907334	0.043302927	-0.0010117735	-0.00013645831	1.9073336	-9.355879e-05	0.0	4.0	42.82543396949768	529
20	0.25503778	0.2922761	0.99892	-0.4595287	3.7123895	47.191303	29.202858	99.0	0.0	0.22001928	0.29432312	0.99892	-0.4595287	0.15924905	0.014904994	0.20520024	0.12637442	21000	-0.019059349	0.045262292	-0.0011722865	-0.00020698272	1.9059341	-8.058167e-05	0.0	4.0	44.85686445236206	497
21	0.24475229	0.3333417	0.9977108	-1.6502876	3.837104	48.392857	29.948725	99.0	0.0	0.20873426	0.34334162	0.9977108	-1.6502876	0.16344137	0.014915078	0.21101384	0.12606934	22000	-0.019065548	0.05988136	-0.0009671375	-0.00016004965	1.9065548	-6.782102e-05	0.0	4.0	46.94662857055664	484
22	0.22006682	0.47039708	0.9500548	-5.1548166	4.061033	49.99537	31.080465	99.0	0.0	0.17484736	0.47097737	0.9500548	-5.1548166	0.16875209	0.015730733	0.21589677	0.13522547	23000	-0.019074328	0.111188754	-0.0007533743	-7.16839e-06	1.9074323	0.000181787	0.0	4.0	48.98655438423157	494
23	0.23390834	0.29488587	0.9847352	-0.18126689	4.0660377	52.87442	29.561258	99.0	0.0	0.20103027	0.29066598	0.9847352	-0.18126689	0.17297836	0.01623485	0.22386871	0.1411451	24000	-0.01907257	0.04305217	-0.0010428834	-5.790312e-05	1.9072561	0.000107595915	0.0	4.0	51.1109185218811	475
24	0.15207438	0.8248899	0.9937698	-10.942619	3.8026905	52.035244	29.76203	99.0	0.0	0.119538054	0.85589224	0.9937698	-10.942619	0.17471173	0.016540082	0.22337052	0.14018686	25000	-0.019052677	0.3684159	-0.00031280704	-3.451202e-05	1.905266	9.648847e-05	0.0	4.0	53.062971115112305	522
25	0.21377288	0.30598527	0.9911219	-1.8997592	3.7857144	50.77193	29.261236	99.0	0.0	0.1822648	0.30716535	0.9911219	-1.8997592	0.1741503	0.016201673	0.2275221	0.13966717	26000	-0.019048309	0.04735529	-0.0007906107	-1.529418e-05	1.9048328	4.976034e-05	0.0	4.0	54.98785448074341	525
26	0.23569678	0.31545457	0.99110126	-1.5685668	3.6637554	51.150215	28.986586	99.0	0.0	0.19994548	0.3108441	0.99110126	-1.5685668	0.17330918	0.016119415	0.22844769	0.13810186	27000	-0.019038144	0.048634384	-0.0010895245	-1.880154e-05	1.9038159	-9.908104e-05	0.0	4.0	56.89022946357727	531
27	0.2527922	0.29001224	0.96615434	-0.78071135	3.8190045	50.466667	28.955292	98.0	0.0	0.21925771	0.28669536	0.96615434	-0.78071135	0.1718444	0.015391814	0.2172936	0.13913432	28000	-0.01904541	0.04229395	-0.0012621004	-6.6485256e-05	1.9045417	9.46083e-05	0.0	4.0	58.79195761680603	531
28	0.24916898	0.27972093	0.94621205	0.0	3.7061403	49.0	28.959492	99.0	0.0	0.21385351	0.2799217	0.94621205	0.0	0.17507367	0.016468713	0.22620681	0.14146587	29000	-0.019034557	0.040075686	-0.0014035213	-8.687191e-05	1.9034557	-1.8738268e-05	0.0	4.0	60.66840052604675	541
29	0.25199354	0.28754178	0.99033517	0.0	3.5021098	50.99585	28.108194	99.0	0.0	0.21808389	0.28683257	0.99033517	0.0	0.17796099	0.016693305	0.23514749	0.14589651	30000	-0.019013792	0.04187669	-0.0016658884	-0.00011354871	1.9013801	-5.8722013e-05	0.0	4.0	62.56687092781067	532
30	0.23713006	0.30144754	0.9626689	-1.084301	3.6622808	49.814655	28.903156	99.0	0.0	0.20540746	0.30376557	0.9626689	-1.084301	0.18047272	0.016387302	0.23650315	0.14728859	31000	-0.019019283	0.04649081	-0.0013985841	-6.4290594e-05	1.9019275	4.237223e-05	0.0	4.0	64.48532629013062	526
31	0.22412567	0.29731137	0.9927067	-1.3646001	3.6899564	50.363636	31.214067	99.0	0.0	0.18078047	0.3000928	0.9927067	-1.3646001	0.18437088	0.016755655	0.23890072	0.14827028	32000	-0.01901615	0.04536009	-0.0013967962	4.928559e-06	1.901616	0.000100978854	0.0	4.0	66.34311103820801	543
32	0.17368999	0.65208447	0.97405463	-6.6816244	3.7207208	49.446903	29.279238	99.0	0.0	0.1407281	0.71882516	0.97405463	-6.6816244	0.18700705	0.017299164	0.2405001	0.14948227	33000	-0.019015875	0.2595654	-0.00066351146	-0.00012185518	1.9015869	1.4886791e-06	0.0	4.0	68.21610403060913	540
33	0.23091248	0.34834048	0.97506297	-1.6608597	3.7410715	50.096493	29.281445	99.0	0.0	0.19412124	0.3448054	0.97506297	-1.6608597	0.18601553	0.017712526	0.24376018	0.15049	34000	-0.019007474	0.05947386	-0.0011425354	-4.173536e-05	1.900747	0.00010658742	0.0	4.0	70.09796237945557	537
34	0.25948676	0.2983742	0.9922442	-0.30590662	3.7333333	53.100437	28.936966	99.0	1.0	0.22200918	0.29006034	0.9922442	-0.30590662	0.18196754	0.016595969	0.2431759	0.13951966	35000	-0.018998694	0.04287739	-0.001510622	-1.16257e-05	1.8998692	0.00018881941	0.0	4.0	72.02581119537354	524
35	0.2811908	0.29327163	0.995544	-0.72260934	3.497854	49.324894	28.583727	99.0	0.0	0.2592273	0.3035285	0.995544	-0.72260934	0.1823797	0.017425518	0.2409806	0.14609614	36000	-0.018981896	0.049214736	-0.0012473923	-0.00020470936	1.8981893	-0.00035009335	0.0	4.0	73.97362732887268	519
36	0.25186518	0.30111656	0.9801105	-1.3443525	3.5811965	50.347458	29.444254	99.0	0.0	0.21244615	0.30724075	0.9801105	-1.3443525	0.18581058	0.016695911	0.23667008	0.14829166	37000	-0.018973332	0.04759248	-0.0015769401	-6.617e-05	1.8973329	7.616902e-05	0.0	4.0	76.26240754127502	442
37	0.15656613	1.3084346	0.9688851	-18.811808	3.763393	49.193832	27.145185	97.0	1.0	0.102650516	1.5043635	0.9688851	-18.811808	0.19123264	0.017679578	0.24437988	0.15750271	38000	-0.018977541	1.136062	-0.00036256574	-0.00021237507	1.8977543	0.00014786053	0.0	4.0	78.2823076248169	499
