Wavelength_nm,Reflectance,Transmittance,Absorbance
1130.0000000000007,0.7400603611266886,2.282737727762753e-12,0.25993963887102867
1140.0000000000005,0.7423486476283399,2.7877227022404697e-12,0.25765135236887243
1150.000000000001,0.7431524317938951,3.442934655048491e-12,0.25684756820266197
1160.0000000000007,0.7425501304063429,4.2994292289523255e-12,0.25744986958935767
1170.000000000001,0.7405916737014955,5.427625074091584e-12,0.2594083262930769
1180.0000000000007,0.7373485615593505,6.830442190528272e-12,0.2626514384338191
1190.000000000001,0.7328704127587641,8.453891149944294e-12,0.267129587232782
1200.0000000000007,0.7259205594908267,1.0185440730675779e-11,0.27407944049898786
1210.000000000001,0.7177456452703495,1.1980179756941521e-11,0.28225435471767035
1220.0000000000007,0.7106853925340195,1.4121151032444143e-11,0.28931460745185933
1230.000000000001,0.7016580918388919,1.655255999844763e-11,0.2983419081445555
