Wavelength_nm,Reflectance,Transmittance,Absorbance
1140.0000000000005,0.729806689505616,3.1306681163232382e-12,0.27019331049125334
1150.000000000001,0.7299017224150898,3.86991505494674e-12,0.2700982775810403
1160.0000000000007,0.7285401041001397,4.836517901797444e-12,0.2714598958950238
1170.000000000001,0.7257610651174825,6.110054965511939e-12,0.27423893487640744
1180.0000000000007,0.7216289046253426,7.694254798525877e-12,0.2783710953669632
1190.000000000001,0.7161856150623046,9.528668322297043e-12,0.28381438492816674
1200.0000000000007,0.7083802775532315,1.1483699395730355e-11,0.2916197224352848
1210.000000000001,0.6994266157929754,1.3508551766498896e-11,0.3005733841935161
1220.0000000000007,0.6912007797733345,1.592951925172299e-11,0.30879922021073597
1230.000000000001,0.6810339437820117,1.8676430841915818e-11,0.3189660561993119
