Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageAct	StdAct	MaxAct	MinAct	AverageRetBuf	StdRetBuf	MaxRetBuf	MinRetBuf	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time	FPS
18	0.29194266	0.16907066	0.630731	0.0	5.3076925	19.375	9.225474	37.0	4.0	0.28827503	0.17861694	0.630731	0.0	0.20290966	0.021698067	0.25420916	0.1732382	1900	-0.016063511	0.019805025	-0.00088088587	-0.00048687425	1.6063523	0.0001792574	0.0	4.0	7.627681016921997	200
19	0.17315418	0.19026524	0.6762982	0.0	3.0	17.913044	11.282588	36.0	0.0	0.18857418	0.17021218	0.6762982	0.0	0.2014361	0.02147464	0.2474333	0.15955774	2000	-0.016062528	0.014030457	-0.0010872134	5.5303914e-05	1.6062533	-0.00013158322	0.0	4.0	8.208266973495483	173
20	0.3428906	0.10019962	0.63507366	0.1980092	4.8125	18.0	10.901472	35.0	0.0	0.34438112	0.102309495	0.63507366	0.19751269	0.21761562	0.02638128	0.28254583	0.17669865	2100	-0.016061299	0.0137299495	-0.0013064817	-0.00043428026	1.606131	-0.00012652398	0.0	4.0	8.738729000091553	189
21	0.28643322	0.17654331	0.6027232	0.0	4.5333333	11.166667	11.591424	36.0	0.0	0.3017254	0.19021533	0.6027232	0.0	0.22186418	0.030268656	0.29096693	0.16688739	2200	-0.016060144	0.02215354	-0.0010748208	-0.00028270134	1.6060159	-0.00020248414	0.0	4.0	9.251018524169922	196
22	0.20037465	0.18043388	0.57749784	0.0	4.6875	19.3	9.203804	35.0	1.0	0.22341792	0.16772488	0.57749784	0.0	0.21964237	0.02580983	0.28098208	0.18563507	2300	-0.016057923	0.014314288	-0.0015666746	-2.5938498e-06	1.6057936	-0.00027430055	0.0	4.0	9.594767093658447	292
23	0.30834576	0.18511483	0.6816342	3.330669e-16	3.7777777	19.666666	11.415668	37.0	0.0	0.34826416	0.17184956	0.6816342	3.330669e-16	0.22209325	0.026753427	0.2821768	0.18418117	2400	-0.01605907	0.021293052	-0.00091237575	-0.0003837644	1.6059049	-0.00021063328	0.0	4.0	9.967022895812988	269
24	0.32448512	0.19168162	0.70464504	3.330669e-16	4.117647	15.157895	9.642359	35.0	0.0	0.37696964	0.16583614	0.70464504	3.330669e-16	0.23366004	0.030484684	0.30086535	0.18983546	2500	-0.016058363	0.023719251	-0.0012281314	-0.0006191368	1.6058397	-0.00023839949	0.0	4.0	10.338674068450928	270
25	0.24651815	0.2363515	0.64465445	-0.0026269923	3.6875	20.25	10.76046	37.0	1.0	0.27323264	0.22259411	0.64465445	-0.0026269923	0.23099811	0.029357284	0.2891177	0.19268404	2600	-0.01605872	0.02556685	-0.00087636337	-0.00015473587	1.6058755	-2.6402471e-05	0.0	4.0	10.76294994354248	236
26	0.2745887	0.1371822	0.5346239	3.330669e-16	4.0625	19.368422	9.4935465	36.0	2.0	0.28969374	0.12350911	0.5346239	3.330669e-16	0.24022627	0.03269506	0.30437744	0.18855636	2700	-0.016056865	0.009230837	-0.001560159	-0.00014887936	1.6056849	8.2340266e-05	0.0	4.0	11.156511783599854	255
27	0.3331112	0.16789679	0.5805895	3.330669e-16	4.6	16.578947	9.49413	34.0	0.0	0.34343648	0.13472192	0.5805895	3.330669e-16	0.23779297	0.028500041	0.29702485	0.18721151	2800	-0.016055882	0.014825335	-0.0013549253	-0.00036119233	1.6055882	-0.00023525237	0.0	4.0	11.570443153381348	242
28	0.2640137	0.20431167	0.6452167	-0.018267173	4.6875	17.7	8.4386015	37.0	3.0	0.26818588	0.20289324	0.6452167	-0.018267173	0.24318898	0.03226739	0.31941694	0.19068842	2900	-0.016054977	0.02125548	-0.00092865364	-5.7714526e-05	1.6054975	-5.855084e-05	0.0	4.0	12.04113221168518	213
29	0.31552052	0.17405272	0.6594585	2.220446e-16	3.8125	19.263159	11.724209	36.0	1.0	0.34667134	0.14958541	0.6594585	2.220446e-16	0.25296474	0.033955183	0.31586695	0.20286465	3000	-0.01605501	0.014737254	-0.00080224406	-0.00028706936	1.6055009	-7.164955e-05	0.0	4.0	12.494089126586914	223
30	0.2804575	0.20620996	0.67884713	3.330669e-16	3.0	21.217392	11.765671	36.0	0.0	0.33497316	0.18114132	0.67884713	3.330669e-16	0.25234574	0.03504032	0.33531561	0.20516518	3100	-0.016054511	0.018311419	-0.0012342874	-0.00030875183	1.6054542	-5.9609418e-05	0.0	4.0	12.906822443008423	243
31	0.40461278	0.1999314	0.6758818	3.330669e-16	3.6111112	17.0	11.281522	37.0	0.0	0.40600938	0.16760999	0.6758818	3.330669e-16	0.2540148	0.03568126	0.34347874	0.20780662	3200	-0.016054854	0.026092816	-0.001055019	-0.0006359173	1.6054895	-0.00011048317	0.0	4.0	13.275461673736572	272
32	0.3284811	0.20364156	0.6466487	3.330669e-16	3.45	19.227272	11.9123	36.0	0.0	0.36513337	0.1809596	0.6466487	3.330669e-16	0.26182103	0.039569117	0.35348982	0.21117762	3300	-0.016051248	0.020732265	-0.001300687	-0.0005021553	1.6051251	0.00018062591	0.0	4.0	13.655633449554443	264
