Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageAct	StdAct	MaxAct	MinAct	AverageRetBuf	StdRetBuf	MaxRetBuf	MinRetBuf	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time	FPS
18	0.06394377	0.1293013	0.40790898	0.0	4.882353	18.238094	10.05653	37.0	2.0	0.051610805	0.11543208	0.40790898	0.0	0.01788416	0.019658506	0.07377145	-0.012204942	1900	-0.028153386	0.0076147895	-0.001312098	-6.316116e-05	2.8153398	6.3657862e-06	0.0	4.0	5.121505975723267	304
19	0.051599428	0.11716463	0.40407452	0.0	4.6666665	17.545454	11.142577	36.0	1.0	0.04896828	0.11634377	0.40407452	0.0	0.018717078	0.019209113	0.076085985	-0.013182452	2000	-0.028146368	0.007061308	-0.0012758933	-6.283557e-05	2.8146367	-3.8266167e-05	0.0	4.0	5.469245195388794	290
20	0.12510699	0.19480172	0.62528676	0.0	5.0	20.52381	12.97844	37.0	0.0	0.10114404	0.18289231	0.62528676	0.0	0.020794744	0.019487524	0.07422021	-0.0067174016	2100	-0.028152063	0.020450551	-0.0014359206	-0.00025251892	2.8152113	0.00013324262	0.0	4.0	5.785341501235962	318
21	0.0852759	0.18930167	0.68855447	0.0	4.7058825	19.190475	10.996186	37.0	2.0	0.0655449	0.16604151	0.68855447	0.0	0.028089117	0.020368531	0.08806276	-0.007978544	2200	-0.028149428	0.014768258	-0.0012433897	-0.00011282171	2.8149424	0.0003099537	0.0	4.0	6.0869364738464355	335
22	0.08436719	0.14456269	0.3903124	0.0	4.9411764	12.761905	10.8052225	34.0	1.0	0.06776546	0.13151357	0.3903124	0.0	0.031965714	0.020502996	0.09589259	0.0047693383	2300	-0.028150037	0.009510621	-0.0014156289	-0.00011117855	2.8150032	0.000104079256	0.0	4.0	6.378693103790283	345
23	0.09402563	0.16211173	0.43002835	-0.1528518	4.6666665	17.1	9.507365	37.0	1.0	0.069091946	0.14748374	0.43002835	-0.1528518	0.036763623	0.022800863	0.09617245	0.0040556765	2400	-0.02815317	0.011911072	-0.0013140384	-7.955497e-05	2.8153145	6.8540576e-05	0.0	4.0	6.688060283660889	325
24	0.032692663	0.13826858	0.56665146	-0.043568846	5.5	18.2	11.020889	33.0	0.0	0.03181438	0.12434216	0.56665146	-0.043568846	0.04337037	0.022050695	0.08417665	0.010564918	2500	-0.02815105	0.008207625	-0.001281336	2.9721763e-05	2.815109	0.00019011021	0.0	4.0	6.955065011978149	377
25	0.07482036	0.16640568	0.6471483	0.0	4.8333335	14.238095	8.377435	31.0	4.0	0.052363817	0.14068343	0.6471483	0.0	0.043262884	0.02400781	0.10386253	0.012135379	2600	-0.028145086	0.010009255	-0.001296706	-1.2460921e-05	2.8145094	-5.619049e-05	0.0	4.0	7.213227987289429	391
26	0.10900526	0.21586546	0.7014782	0.0	5.25	20.8	11.3163595	37.0	0.0	0.100844935	0.20314871	0.7014782	0.0	0.042549714	0.02068614	0.0873667	0.011700434	2700	-0.02815032	0.022054559	-0.0013576392	-0.00013147827	2.815028	-0.000109453205	0.0	4.0	7.517909526824951	330
27	0.075953275	0.1818625	0.6494294	-0.07274719	4.9444447	18.454546	11.915335	36.0	0.0	0.06525899	0.17884563	0.6494294	-0.07274719	0.044001386	0.022631295	0.10387494	0.015012424	2800	-0.028137282	0.01650048	-0.0011923686	-4.9240305e-05	2.813728	5.8469777e-05	0.0	4.0	7.792785167694092	366
28	0.05854898	0.15382963	0.5921187	0.0	5.0	17.181818	10.555637	36.0	0.0	0.03869873	0.12094807	0.5921187	0.0	0.047960453	0.024944834	0.11544632	0.017246166	2900	-0.028137214	0.0077925622	-0.0012265071	1.3339479e-05	2.813724	0.00032885073	0.0	4.0	8.06375765800476	372
29	0.088104226	0.15113181	0.57912314	0.0	4.388889	13.0	9.91326	35.0	1.0	0.061019503	0.12491984	0.57912314	0.0	0.051689077	0.024569768	0.11554318	0.018451495	3000	-0.02813498	0.008438966	-0.0012936299	-8.56581e-06	2.813499	-4.2009415e-06	0.0	4.0	8.356480121612549	344
30	0.0005323392	0.0021293568	0.009049767	0.0	5.529412	19.52381	10.54071	34.0	0.0	0.0025073166	0.010936786	0.06720376	0.0	0.048448443	0.021304179	0.10771574	0.018471308	3100	-0.02814005	0.0014040011	-0.0009883991	-4.1824183e-05	2.8140118	0.00035685062	0.0	4.0	8.604370594024658	407
31	0.11149486	0.15636314	0.45930555	0.0	4.7222223	17.90909	10.492027	35.0	3.0	0.08952063	0.1442129	0.45930555	0.0	0.04901159	0.023679916	0.10265323	0.009976838	3200	-0.02813378	0.012191549	-0.0013087313	3.8289e-06	2.8133745	0.0001727438	0.0	4.0	8.88692045211792	356
32	0.078773394	0.16565129	0.5257079	0.0	5.3125	19.85	8.995972	33.0	6.0	0.06427386	0.14105538	0.5257079	0.0	0.05294414	0.025444293	0.12174998	0.018189097	3300	-0.028142847	0.010444162	-0.0016382057	-1.337126e-05	2.8142793	9.5334064e-05	0.0	4.0	9.22434139251709	298
33	0.047589254	0.105158895	0.40867087	0.0	4.7894735	16.181818	9.212819	31.0	2.0	0.025960227	0.073650695	0.40867087	0.0	0.05289704	0.024371147	0.10133431	0.01873826	3400	-0.028128337	0.0038398171	-0.0014145151	-2.4514797e-05	2.8128357	8.758069e-05	0.0	4.0	9.490917444229126	377
